City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,evensk,61.95,159.2333,-16.76,99,100,1.46,RU,1680195775
299,cherskiy,68.75,161.3,-11.65,95,100,4.92,RU,1680195775
300,mana,5.6592,-53.7767,28.42,69,62,5.28,GF,1680195775
301,thinadhoo,0.5333,72.9333,28.23,73,3,3.2,MV,1680195775
302,santiago,-33.4569,-70.6483,31.41,27,0,3.6,CL,1680195575
303,geraldton,-28.7667,114.6,21.23,83,30,3.09,AU,1680195776
304,jalu,29.0331,21.5482,18.33,25,0,2.83,LY,1680195776
305,berlevag,70.8578,29.0864,-2.0,93,100,3.09,NO,1680195776
306,olafsvik,64.8945,-23.7142,2.84,92,100,5.89,IS,1680195776
307,hami,42.8,93.45,13.92,14,0,4.58,CN,1680195776
308,chapais,49.7834,-74.8492,-8.12,70,100,5.21,CA,1680195776
309,port keats,-14.25,129.55,26.24,79,100,1.14,AU,1680195776
310,akhaldaba,41.654,42.1516,-0.69,96,100,1.19,GE,1680195777
311,sobolevo,54.4299,31.8996,-2.54,91,6,1.81,RU,1680195777
312,wanning,18.8003,110.3967,23.98,92,33,1.7,CN,1680195777
313,kadhan,24.481,68.9859,26.24,49,1,7.12,PK,1680195777
314,pundaguitan,6.3711,126.1689,27.19,79,99,3.16,PH,1680195777
315,camacha,33.0833,-16.3333,23.68,31,0,2.57,PT,1680195777
316,ambilobe,-13.2,49.05,24.61,92,52,1.44,MG,1680195778
317,sur,22.5667,59.5289,25.5,51,0,1.17,OM,1680195778
318,saldanha,-33.0117,17.9442,16.96,84,26,8.92,ZA,1680195779
319,ilulissat,69.2167,-51.1,-11.99,61,20,2.06,GL,1680195779
320,batagay,67.6333,134.6333,-16.94,98,100,1.18,RU,1680195779
321,carutapera,-1.195,-46.02,28.8,72,94,3.44,BR,1680195779
322,emet,39.343,29.2585,-2.05,62,7,2.02,TR,1680195779
323,banda aceh,5.5577,95.3222,26.7,79,100,2.13,ID,1680195642
324,uvinza,-5.1036,30.3911,19.83,94,71,0.95,TZ,1680195780
325,muisne,0.6,-80.0333,27.59,78,32,2.51,EC,1680195780
326,brownsville,25.9018,-97.4975,24.98,80,75,6.69,US,1680195460
327,harper,4.375,-7.7169,28.4,71,97,3.42,LR,1680195780
328,linhares,-19.3911,-40.0722,33.93,33,57,1.78,BR,1680195658
329,sri aman,1.2376,111.4621,25.05,94,100,0.0,MY,1680195781
330,quesnel,52.9999,-122.5029,-4.72,80,0,1.54,CA,1680195781
331,roseburg,43.2165,-123.3417,5.84,89,100,1.54,US,1680195629
332,chongqing,29.5628,106.5528,18.46,64,0,4.0,CN,1680195784
333,los llanos de aridane,28.6585,-17.9182,25.86,28,0,7.2,ES,1680195784
334,umba,66.6871,34.3429,-9.22,92,47,3.31,RU,1680195785
335,asyut,27.181,31.1837,20.1,27,0,8.31,EG,1680195786
336,bria,6.5423,21.9863,28.23,49,82,2.42,CF,1680195786
337,tinskoy,56.1525,96.9161,-6.61,93,100,3.94,RU,1680195786
338,lebu,-37.6167,-73.65,14.73,60,26,6.99,CL,1680195766
339,antofagasta,-23.65,-70.4,22.6,69,10,3.36,CL,1680195717
340,oriximina,-1.7656,-55.8661,27.14,85,95,2.04,BR,1680195787
341,dunedin,-45.8742,170.5036,8.45,92,44,1.45,NZ,1680195787
342,winnemucca,40.973,-117.7357,1.03,64,0,1.54,US,1680195787
343,rundu,-17.9333,19.7667,25.05,44,75,2.32,NA,1680195788
344,hambantota,6.1241,81.1185,26.61,77,12,0.49,LK,1680195788
345,kattivakkam,13.2167,80.3167,29.05,82,99,5.95,IN,1680195788
346,nome,64.5011,-165.4064,-1.96,93,100,4.63,US,1680195789
347,sao filipe,14.8961,-24.4956,24.17,72,14,4.06,CV,1680195789
348,diamantino,-14.4086,-56.4461,31.49,52,97,2.64,BR,1680195616
349,berezovyy,51.6667,135.7,-5.77,91,48,1.67,RU,1680195790
350,rio grande,-32.035,-52.0986,28.06,74,100,2.01,BR,1680195790
351,niquero,20.0431,-77.5828,29.49,52,0,1.98,CU,1680195790
352,grimshaw,56.1834,-117.6027,-2.21,80,100,3.09,CA,1680195790
353,sao joao da barra,-21.6403,-41.0511,34.05,69,100,5.6,BR,1680195791
354,morant bay,17.8815,-76.4093,32.06,62,7,5.93,JM,1680195791
355,mathbaria,22.2876,89.9593,25.08,87,43,4.3,BD,1680195792
356,kjollefjord,70.9457,27.3465,-1.97,100,100,0.0,NO,1680195793
357,nelson,-41.2833,173.2833,9.05,83,1,1.34,NZ,1680195793
358,severo-kurilsk,50.6789,156.125,-0.6,71,4,1.61,RU,1680195793
359,kulachi,31.9286,70.4592,20.34,58,79,2.28,PK,1680195793
360,balkhash,46.844,74.9804,2.81,49,1,10.34,KZ,1680195794
361,san pedro,14.35,121.0167,27.97,79,20,1.54,PH,1680195775
362,dole,47.0833,5.5,17.95,51,0,5.66,FR,1680195795
363,do gonbadan,30.3586,50.7981,19.05,55,0,2.06,IR,1680195796
364,prachuap khiri khan,12.2167,99.75,27.05,91,84,1.52,TH,1680195795
365,port moresby,-9.4431,147.1797,24.68,94,0,1.54,PG,1680195797
366,verkhoyansk,67.5447,133.385,-16.31,98,100,2.21,RU,1680195797
367,norman wells,65.282,-126.8329,-12.98,66,20,4.12,CA,1680195798
368,sorokino,53.75,84.9167,-6.58,85,84,3.17,RU,1680195798
369,tasiilaq,65.6145,-37.6368,-2.91,69,91,3.73,GL,1680195798
370,tongchuan,35.0806,109.0897,11.56,40,80,1.89,CN,1680195798
371,pacific grove,36.6177,-121.9166,11.9,81,75,1.79,US,1680195559
372,zaysan,47.4667,84.8667,2.17,70,50,5.96,KZ,1680195799
373,vondrozo,-22.8167,47.2833,20.75,99,67,1.27,MG,1680195799
374,porterville,36.0652,-119.0168,10.95,81,100,1.54,US,1680195693
375,birao,10.2849,22.7882,32.46,10,50,2.8,CF,1680195800
376,plouzane,48.3833,-4.6167,12.18,90,100,10.8,FR,1680195800
377,esperance,-33.8667,121.9,15.91,74,20,5.11,AU,1680195800
378,gamba,-2.65,10.0,26.57,81,100,3.64,GA,1680195800
379,maralal,1.0968,36.698,17.53,76,81,3.15,KE,1680195801
380,vanimo,-2.6741,141.3028,25.25,86,85,1.61,PG,1680195801
381,churapcha,62.0025,132.4325,-1.48,95,100,7.72,RU,1680195801
382,tazmalt,36.3868,4.3989,24.37,42,50,1.74,DZ,1680195802
383,nantucket,41.2835,-70.0995,3.33,51,1,9.82,US,1680195668
384,saint-leu,-21.15,55.2833,26.46,95,80,4.71,RE,1680195803
385,ust-kuyga,70.0167,135.6,-24.22,99,100,2.78,RU,1680195803
386,klyuchi,52.2667,79.1667,-2.81,57,26,4.47,RU,1680195803
387,tabou,4.423,-7.3528,28.37,70,100,2.93,CI,1680195804
388,namibe,-15.1961,12.1522,23.72,82,100,4.17,AO,1680195804
389,beloha,-25.1667,45.05,22.55,88,14,4.08,MG,1680195804
390,christchurch,-43.5333,172.6333,10.51,87,75,3.6,NZ,1680195804
391,cap malheureux,-19.9842,57.6142,26.93,80,16,2.24,MU,1680195669
392,snezhnogorsk,69.1933,33.2531,-3.12,84,99,8.87,RU,1680195806
393,lagos,6.5833,3.75,32.18,62,64,3.8,NG,1680195649
394,leh,34.1667,77.5833,-5.09,68,47,0.6,IN,1680195807
395,isangel,-19.55,169.2667,25.35,84,100,1.54,VU,1680195807
396,fomboni,-12.28,43.7425,27.87,77,17,2.71,KM,1680195807
397,galveston,29.3669,-94.9669,23.41,83,100,6.17,US,1680195808
398,cotorra,9.0389,-75.7897,35.02,44,71,1.13,CO,1680195808
399,santa lucia,27.9117,-15.5407,25.62,28,0,7.72,ES,1680195809
400,gayny,60.3071,54.3241,0.81,85,94,5.22,RU,1680195809
401,wonthaggi,-38.6044,145.5913,13.23,80,87,7.46,AU,1680195810
402,broken hill,-31.95,141.4333,16.41,49,93,2.95,AU,1680195810
403,puerto escondido,15.85,-97.0667,30.46,70,0,3.6,MX,1680195811
404,hasaki,35.7333,140.8333,11.79,76,46,5.35,JP,1680195811
405,pauini,-7.7136,-66.9764,34.3,46,53,1.29,BR,1680195812
406,melaka,2.196,102.2405,25.58,94,20,0.45,MY,1680195812
407,lensk,60.7253,114.9278,-8.87,84,100,4.0,RU,1680195812
408,searcy,35.2506,-91.7363,20.61,42,100,3.09,US,1680195578
409,arbelaez,4.2725,-74.4151,24.58,68,39,1.99,CO,1680195813
410,biak,-0.9131,122.8766,24.77,82,91,1.25,ID,1680195813
411,sosnovo-ozerskoye,52.5249,111.5418,1.93,72,1,2.68,RU,1680195813
412,rivne,50.6231,26.2274,5.78,78,88,2.99,UA,1680195695
413,sisimiut,66.9395,-53.6735,-10.21,64,0,2.78,GL,1680195813
414,wanxian,30.8039,108.3897,16.7,68,61,0.96,CN,1680195814
415,agadez,19.75,10.25,28.74,8,54,3.51,NE,1680195814
416,dubbo,-32.25,148.6167,8.07,87,0,0.0,AU,1680195636
417,shahr-e babak,30.1165,55.1186,17.68,23,10,0.53,IR,1680195815
418,trelew,-43.249,-65.3051,14.15,41,0,8.75,AR,1680195539
419,burns lake,54.2331,-125.7533,-5.32,75,98,1.44,CA,1680195816
420,grindavik,63.8424,-22.4338,7.97,93,100,6.17,IS,1680195816
421,wuchang,44.9143,127.15,7.31,42,7,1.75,CN,1680195816
422,filadelfia,39.9523,-75.1638,7.65,33,0,1.79,US,1680195730
423,maniitsoq,65.4167,-52.9,-7.81,57,0,1.57,GL,1680195817
424,ales,44.1333,4.0833,19.27,59,60,2.37,FR,1680195821
425,neftekamsk,56.092,54.2703,2.15,71,100,5.38,RU,1680195821
426,miedzyrzecz,52.4446,15.578,14.04,82,100,5.44,PL,1680195591
427,saint-pierre,-21.3393,55.4781,25.87,89,40,1.54,RE,1680195822
428,katherine,-14.4667,132.2667,21.18,73,93,1.54,AU,1680195626
429,maceio,-9.6658,-35.7353,30.69,58,40,4.63,BR,1680195822
430,ondjiva,-17.0667,15.7333,24.46,55,97,1.54,AO,1680195823
431,itarantim,-15.6597,-40.0656,32.66,27,1,2.85,BR,1680195823
432,harboore,56.6175,8.1807,6.75,97,100,7.06,DK,1680195823
433,komsomolskiy,40.4272,71.7189,16.4,55,100,3.09,UZ,1680195824
434,labuhan,-6.8844,112.2051,25.24,88,100,2.32,ID,1680195824
435,sal rei,16.1833,-22.9167,26.11,65,20,4.63,CV,1680195824
436,sulangan,11.1373,123.7228,27.52,79,100,4.45,PH,1680195824
437,atambua,-9.1061,124.8925,22.19,87,100,1.99,ID,1680195824
438,gloucester,51.8657,-2.2431,14.72,78,40,4.63,GB,1680195825
439,ferme-neuve,46.7001,-75.4493,-4.73,62,100,4.75,CA,1680195825
440,inhuma,-6.6683,-41.7078,30.21,54,55,2.67,BR,1680195825
441,mondeville,49.175,-0.3224,15.41,67,75,8.23,FR,1680195825
442,yining,29.0361,114.5636,13.99,90,78,0.56,CN,1680195825
443,lesnikovo,55.2822,65.3175,-4.78,86,8,3.25,RU,1680195825
444,cajati,-24.7361,-48.1228,34.13,40,0,1.28,BR,1680195826
445,litovko,49.2361,135.1742,-0.88,79,22,2.26,RU,1680195826
446,port-cartier,50.0334,-66.8654,-0.14,96,100,5.16,CA,1680195817
447,stornoway,58.2093,-6.3865,11.13,84,75,7.2,GB,1680195611
448,quatre cocos,-20.2078,57.7625,27.06,87,36,6.24,MU,1680195826
449,ixtapa,20.7,-105.2,25.57,47,100,0.0,MX,1680195648
450,sao gabriel da cachoeira,-0.1303,-67.0892,26.89,94,75,2.06,BR,1680195827
451,hervey bay,-25.2986,152.8535,21.34,70,82,5.44,AU,1680195827
452,quchan,37.106,58.5095,15.89,44,9,1.39,IR,1680195827
453,fraserburgh,57.6874,-2.0184,12.29,86,96,4.34,GB,1680195827
454,okhotsk,59.3833,143.3,-5.77,92,100,2.59,RU,1680195827
455,garissa,-0.4536,39.6401,33.06,42,76,1.79,KE,1680195827
456,plettenberg bay,-34.0527,23.3716,15.88,88,8,2.26,ZA,1680195828
457,krasnoselkup,65.7,82.4667,-22.19,97,58,5.04,RU,1680195828
458,yamada,39.4667,141.95,7.68,91,29,2.43,JP,1680195828
459,ankazoabo,-22.2833,44.5167,22.32,85,27,1.17,MG,1680195828
460,nalut,30.3333,10.85,24.35,18,0,2.4,LY,1680195828
461,yerofey pavlovich,53.9667,121.9667,-5.35,95,58,1.13,RU,1680195829
462,kirishi,59.4471,32.0205,-3.01,95,86,1.08,RU,1680195829
463,forestville,38.8451,-76.875,9.71,36,0,5.14,US,1680195557
464,takoradi,4.8845,-1.7554,28.98,68,100,5.68,GH,1680195829
465,necochea,-38.5473,-58.7368,18.29,35,62,3.8,AR,1680195829
466,outlook,51.5001,-107.0513,-4.37,94,100,3.61,CA,1680195607
467,lyubinskiy,55.1542,72.6925,-4.18,88,7,2.18,RU,1680195829
468,bonavista,48.6499,-53.1147,-0.65,73,12,1.58,CA,1680195830
469,sheltozero,61.3667,35.3667,-6.5,91,71,1.95,RU,1680195830
470,tsiroanomandidy,-18.7667,46.0333,20.5,93,78,0.96,MG,1680195830
471,bambous virieux,-20.3428,57.7575,27.14,89,40,5.14,MU,1680195830
472,rayon,19.1444,-99.5836,19.5,42,100,1.82,MX,1680195830
473,dawlatabad,36.4141,64.9053,21.28,41,18,2.44,AF,1680195831
474,bako,5.7833,36.5667,20.05,74,70,1.77,ET,1680195831
475,pueblo nuevo,23.3833,-105.3833,21.66,12,99,2.92,MX,1680195831
476,manicore,-5.8092,-61.3003,29.97,74,75,1.54,BR,1680195831
477,turka,49.1541,23.0297,4.89,91,93,5.13,UA,1680195831
478,meulaboh,4.1363,96.1285,25.37,85,100,2.15,ID,1680195832
479,salalah,17.0151,54.0924,26.76,56,7,1.46,OM,1680195832
480,chirawa,28.2408,75.6448,21.84,57,98,3.39,IN,1680195832
481,ancud,-41.8697,-73.8203,11.47,70,63,1.36,CL,1680195666
482,agadir,30.4202,-9.5982,37.25,22,70,6.11,MA,1680195832
483,sicuani,-14.2694,-71.2261,14.49,54,86,0.99,PE,1680195832
484,eenhana,-17.4667,16.3333,25.57,47,82,1.18,NA,1680195832
485,manbij,36.5281,37.9549,7.74,53,94,4.87,SY,1680195832
486,sibu,2.3,111.8167,25.17,94,40,0.0,MY,1680195833
487,oxbow,49.2333,-102.1676,-7.98,81,85,2.07,CA,1680195833
488,mattru,7.6244,-11.8332,33.39,46,74,3.02,SL,1680195833
489,inta,66.0317,60.1659,-5.92,78,100,4.58,RU,1680195833
490,vao,-22.6667,167.4833,24.88,81,75,3.82,NC,1680195833
491,newark,40.7357,-74.1724,6.91,35,20,7.15,US,1680195649
492,acapulco,16.8634,-99.8901,29.9,66,75,4.12,MX,1680195690
493,zavallya,48.2135,30.0156,5.21,47,1,1.89,UA,1680195833
494,poum,-20.2333,164.0167,26.32,78,100,4.01,NC,1680195833
495,haines junction,60.7522,-137.5108,-9.03,73,100,0.0,CA,1680195833
496,sambava,-14.2667,50.1667,27.01,79,100,4.31,MG,1680195834
497,mitsamiouli,-11.3847,43.2844,28.11,75,63,1.94,KM,1680195834
498,chitipa,-9.7024,33.2697,18.37,94,100,1.9,MW,1680195834
499,havoysund,70.9963,24.6622,-1.87,99,100,1.78,NO,1680195834
500,kungalv,57.871,11.9805,2.84,91,100,5.72,SE,1680195646
501,jalingo,8.8833,11.3667,35.77,10,25,0.18,NG,1680195834
502,pemangkat,1.1667,108.9667,25.64,86,100,1.98,ID,1680195834
503,roblin,51.23,-101.3565,-5.75,92,100,0.88,CA,1680195658
504,pasighat,28.0667,95.3333,19.12,70,94,1.87,IN,1680195834
505,lexington,37.9887,-84.4777,14.97,44,0,4.12,US,1680195537
506,hay river,60.8156,-115.7999,-12.01,79,75,4.12,CA,1680195835
507,valuyki,50.2035,38.1067,4.72,78,100,9.57,RU,1680195835
508,senno,59.5336,33.9167,-5.97,94,58,0.29,RU,1680195835
509,arlit,18.7369,7.3853,32.23,5,1,7.92,NE,1680195835
510,mnogovershinnyy,53.9353,139.9242,-5.9,97,96,0.52,RU,1680195835
511,nuuk,64.1835,-51.7216,-4.66,50,0,7.72,GL,1680195835
512,gornyy,55.1153,83.9059,-8.77,92,61,2.39,RU,1680195835
513,uyutne,45.1994,33.3014,3.64,60,100,5.04,UA,1680195835
514,doctor juan leon mallorquin,-25.4,-55.2667,22.85,37,2,1.77,PY,1680195835
515,guerrero negro,27.9769,-114.0611,15.68,57,88,8.22,MX,1680195835
516,privas,44.5833,4.5,18.46,64,66,1.95,FR,1680195836
517,graham,47.0529,-122.2943,8.56,76,75,5.14,US,1680195836
518,san clemente,33.427,-117.612,12.63,88,72,0.89,US,1680195836
519,vaitape,-16.5167,-151.75,27.47,75,58,3.0,PF,1680195836
520,flinders,-34.5833,150.8552,15.66,67,6,1.34,AU,1680195836
521,san jose,37.3394,-121.895,11.15,80,75,1.79,US,1680195581
522,ust-maya,60.4167,134.5333,-1.29,85,100,4.69,RU,1680195837
523,tsuyama,35.05,134.0,7.13,72,100,0.75,JP,1680195837
524,taoudenni,22.6783,-3.9836,34.48,5,0,9.75,ML,1680195837
525,suntar,62.1444,117.6319,-11.22,81,65,5.38,RU,1680195837
526,palmerston,-12.486,130.9833,26.99,91,98,1.54,AU,1680195837
527,san vicente,-26.6167,-54.1333,31.04,40,95,0.99,AR,1680195837
528,vangaindrano,-23.35,47.6,23.72,91,36,2.94,MG,1680195837
529,batagay-alyta,67.8006,130.4114,-20.5,99,100,2.2,RU,1680195837
530,vodnyy,63.5046,53.4095,0.22,86,100,5.09,RU,1680195837
531,yeppoon,-23.1333,150.7333,22.88,88,43,1.01,AU,1680195842
532,flin flon,54.7682,-101.865,-11.09,48,20,2.57,CA,1680195607
533,elko,41.0002,-115.5012,-0.43,79,92,3.18,US,1680195608
534,zhigalovo,54.8097,105.1578,-0.78,98,92,0.93,RU,1680195843
535,kutum,14.2,24.6667,26.56,11,39,6.04,SD,1680195843
536,gaoua,10.2992,-3.2508,35.15,22,100,3.53,BF,1680195844
537,euclides da cunha,-10.5075,-39.0158,28.45,52,40,4.87,BR,1680195844
538,alofi,-19.0595,-169.9187,25.94,89,99,2.57,NU,1680195844
539,sokoni,-6.4333,39.55,29.92,75,28,3.42,TZ,1680195845
540,port blair,11.6667,92.75,28.02,83,40,1.03,IN,1680195845
541,bowmore,34.9421,-79.3031,19.92,34,0,3.6,US,1680195845
542,deputatskiy,69.3,139.9,-24.14,99,100,1.04,RU,1680195845
543,armenia,40.0,45.0,5.23,60,100,1.65,AM,1680195846
544,kozhevnikovo,56.2589,83.9714,-6.21,94,46,2.32,RU,1680195846
545,chara,56.9064,118.2631,-2.85,79,23,0.87,RU,1680195811
546,la orilla,17.9833,-102.2333,30.32,41,100,2.98,MX,1680195846
547,khash,28.2211,61.2158,19.3,34,45,2.01,IR,1680195847
548,labrea,-7.2586,-64.7981,33.25,51,91,1.25,BR,1680195847
549,horsham,51.064,-0.3272,14.45,80,40,5.66,GB,1680195848
550,hit,33.6416,42.8251,18.62,37,0,4.12,IQ,1680195848
551,hualmay,-11.0964,-77.6139,27.42,67,42,3.83,PE,1680195848
552,sola,-13.8833,167.55,27.76,71,98,1.76,VU,1680195849
553,tarko-sale,64.9225,77.785,-20.95,96,59,5.05,RU,1680195849
554,salta,-24.7859,-65.4117,29.33,66,40,3.6,AR,1680195850
555,rindal,63.0565,9.2124,-4.23,89,95,2.44,NO,1680195850
556,matamoros,25.5333,-103.25,25.62,34,63,1.69,MX,1680195680
557,puri,19.8,85.85,28.29,85,37,7.11,IN,1680195851
558,sanduleni,46.45,26.7333,9.28,23,9,4.12,RO,1680195851
559,sterling,39.0062,-77.4286,9.67,39,0,4.12,US,1680195801
560,kununurra,-15.7667,128.7333,23.99,88,100,0.0,AU,1680195851
561,san isidro,-12.1167,-77.05,25.77,73,75,4.12,PE,1680195851
562,mangaluru,12.8667,74.8833,26.48,73,20,1.54,IN,1680195852
563,itupiranga,-5.1347,-49.3267,31.18,69,53,1.86,BR,1680195852
564,taonan,45.3333,122.7833,10.19,40,1,0.56,CN,1680195852
565,daru,-9.0763,143.2092,26.32,85,40,3.73,PG,1680195852
566,araguari,-18.6472,-48.1872,29.16,43,6,2.28,BR,1680195717
567,loubomo,-4.1997,12.6739,21.51,97,100,0.89,CG,1680195852
568,awbari,26.5921,12.7805,24.26,18,0,4.97,LY,1680195854
569,hovd,48.0056,91.6419,3.66,44,35,4.44,MN,1680195854
570,chamba,32.5667,76.1333,16.1,73,75,3.07,IN,1680195855
571,catuday,16.2923,119.8062,25.57,81,72,2.64,PH,1680195855
572,montague,42.5356,-72.5351,4.83,31,11,1.34,US,1680195856
573,tessalit,20.1986,1.0114,34.43,4,0,5.14,ML,1680195856
574,rossland,49.0831,-117.8022,4.39,56,100,0.29,CA,1680195607
575,ouadda,8.0777,22.4007,30.74,19,65,0.79,CF,1680195857
576,santa clara,22.4,-79.9667,29.81,51,75,5.14,CU,1680195857
577,campina verde,-19.5356,-49.4864,30.41,48,8,1.84,BR,1680195858
578,nerang,-27.9833,153.3333,19.21,79,0,1.82,AU,1680195858
579,cabinda,-5.55,12.2,25.72,86,100,1.9,AO,1680195859
580,albert lea,43.648,-93.3683,3.87,56,97,5.66,US,1680195859
581,mudgee,-32.5943,149.5871,8.12,84,0,1.25,AU,1680195860
582,clemson,34.6834,-82.8374,20.17,31,0,2.06,US,1680195789
583,ricardo palma,-11.9181,-76.6664,24.78,75,90,3.81,PE,1680195860
584,cianjur,-6.8224,107.1393,21.84,96,100,0.71,ID,1680195861
585,port hedland,-20.3167,118.5667,27.03,89,16,1.54,AU,1680195861
586,buzuluk,52.7807,52.2635,4.46,73,87,8.03,RU,1680195861
587,nelson bay,-32.7167,152.15,17.22,75,5,4.47,AU,1680195861
588,la ronge,55.1001,-105.2842,-8.86,48,20,2.57,CA,1680195862
589,katsuura,35.1333,140.3,14.18,81,88,3.84,JP,1680195862
590,mlimba,-8.8,35.8167,22.45,98,100,0.45,TZ,1680195862
591,ulverstone,-41.15,146.1667,12.9,87,41,5.53,AU,1680195863
592,kemijarvi,66.7131,27.4306,-8.07,92,100,4.7,FI,1680195863
593,dingle,10.9995,122.6711,24.62,88,100,2.99,PH,1680195863
594,nouadhibou,20.931,-17.0347,25.99,57,0,6.17,MR,1680195863
595,chegdomyn,51.1167,133.0167,-7.58,94,31,0.78,RU,1680195865
596,asau,46.4333,26.4,8.51,59,30,2.61,RO,1680195865
597,koshurnikovo,54.1667,93.3,-7.05,76,100,3.24,RU,1680195866
